agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry,old_agent_id
2446,,1,22286,23150,15769,38978,18004638,0.95,0.95,,"MULTILINESTRING ((-77.233368 39.106503,-77.246358 39.115842))",1134
2446,,2,23150,22285,18067,38978,18004638,0.37,1.32,,"MULTILINESTRING ((-77.246358 39.115842,-77.252618 39.117902))",1134
2446,,3,22285,23147,15763,38982,18004642,0.4,1.72,,"MULTILINESTRING ((-77.252618 39.117902,-77.249139 39.122901))",1134
2446,,4,23147,23149,18057,38983,18004643,0.16,1.88,,"MULTILINESTRING ((-77.249139 39.122901,-77.247107 39.124572))",1134
2446,,5,23149,22290,18063,38984,18004644,0.22,2.1,,"MULTILINESTRING ((-77.247107 39.124572,-77.243867 39.126451))",1134
2446,,6,22290,22288,15781,38991,18004651,0.38,2.48,,"MULTILINESTRING ((-77.243867 39.126451,-77.237328 39.128403))",1134
2447,,1,411,23221,1190,38997,18004657,0.31,0.31,,"MULTILINESTRING ((-77.22703 39.138088,-77.22184 39.140003))",1134
2447,,2,23221,22292,18304,39004,18004664,0.19,0.5,,"MULTILINESTRING ((-77.22184 39.140003,-77.220906 39.142613))",1134
2447,,3,22292,23224,15791,39004,18004664,0.19,0.69,,"MULTILINESTRING ((-77.220906 39.142613,-77.220019 39.145243))",1134
2447,,4,23224,22728,18314,39004,18004664,0.19,0.88,,"MULTILINESTRING ((-77.220019 39.145243,-77.218489 39.147711))",1134
2447,,5,22728,22726,17203,39006,18004666,0.31,1.19,,"MULTILINESTRING ((-77.218489 39.147711,-77.214158 39.150742))",1134
2447,,6,22726,22426,17198,39006,18004666,0.16,1.35,,"MULTILINESTRING ((-77.214158 39.150742,-77.212249 39.152582))",1134
2447,,7,22426,23258,16245,39007,18004667,0.45,1.8,,"MULTILINESTRING ((-77.212249 39.152582,-77.206027 39.156912))",1134
2447,,8,23258,22430,18421,39007,18004667,0.11,1.91,,"MULTILINESTRING ((-77.206027 39.156912,-77.204528 39.158063))",1134
2448,,1,22161,22415,15372,39010,18004670,0.33,0.33,,"MULTILINESTRING ((-77.198499 39.152411,-77.192357 39.152573))",1135
2448,,2,22415,512,16202,39010,18004670,0.48,0.81,,"MULTILINESTRING ((-77.192357 39.152573,-77.183447 39.152894))",1135
2448,,3,512,23298,1405,39029,18004689,0.51,1.32,,"MULTILINESTRING ((-77.183447 39.152894,-77.174269 39.150742))",1135
2448,,4,23298,22410,18550,39029,18004689,0.35,1.67,,"MULTILINESTRING ((-77.174269 39.150742,-77.169159 39.147524))",1135
2448,,5,22410,22165,16184,39027,18004687,0.12,1.79,,"MULTILINESTRING ((-77.169159 39.147524,-77.167537 39.148783))",1135
2449,,1,22411,22412,16192,39030,18004690,0.48,0.48,,"MULTILINESTRING ((-77.163809 39.154623,-77.160367 39.159051))",1135
2449,,2,22412,23295,16195,39034,18004694,0.49,0.97,,"MULTILINESTRING ((-77.160367 39.159051,-77.154078 39.154002))",1135
2449,,3,23295,22406,18539,39037,18004697,0.54,1.51,,"MULTILINESTRING ((-77.154078 39.154002,-77.146877 39.148622))",1135
2449,,4,22406,22405,16171,39038,18004698,0.28,1.79,,"MULTILINESTRING ((-77.146877 39.148622,-77.143987 39.145633))",1135
2449,,5,22405,23533,16169,39041,18004701,0.31,2.1,,"MULTILINESTRING ((-77.143987 39.145633,-77.143626 39.141457))",1135
2449,,6,23533,22404,19310,39042,18004702,0.19,2.29,,"MULTILINESTRING ((-77.143626 39.141457,-77.143856 39.138752))",1135
2449,,7,22404,22403,16164,39044,18004704,0.79,3.08,,"MULTILINESTRING ((-77.143856 39.138752,-77.14962 39.128262))",1135
2449,,8,22403,22393,16161,39044,18004704,0.41,3.49,,"MULTILINESTRING ((-77.14962 39.128262,-77.1548 39.124154))",1135
2451,,1,22683,5001,17104,39053,18004713,0.75,0.75,,"MULTILINESTRING ((-77.163998 39.129742,-77.166071 39.119015))",1136
2451,,2,5001,22861,7981,39057,18004717,0.43,1.18,,"MULTILINESTRING ((-77.166071 39.119015,-77.158529 39.121002))",1136
2451,,3,22861,22393,17542,39060,18004720,0.3,1.48,,"MULTILINESTRING ((-77.158529 39.121002,-77.1548 39.124154))",1136
2451,,4,22393,22403,16123,39062,18004722,0.41,1.89,,"MULTILINESTRING ((-77.1548 39.124154,-77.14962 39.128262))",1136
2451,,5,22403,22404,16162,39065,18004725,0.79,2.68,,"MULTILINESTRING ((-77.14962 39.128262,-77.143856 39.138752))",1136
2451,,6,22404,23533,16165,39065,18004725,0.19,2.87,,"MULTILINESTRING ((-77.143856 39.138752,-77.143626 39.141457))",1136
2451,,7,23533,22405,19311,39068,18004728,0.31,3.18,,"MULTILINESTRING ((-77.143626 39.141457,-77.143987 39.145633))",1136
2451,,8,22405,22406,16166,39070,18004730,0.28,3.46,,"MULTILINESTRING ((-77.143987 39.145633,-77.146877 39.148622))",1136
2452,,1,22406,23295,16172,39073,18004733,0.54,0.54,,"MULTILINESTRING ((-77.146877 39.148622,-77.154078 39.154002))",1136
2452,,2,23295,22412,18540,39075,18004735,0.49,1.03,,"MULTILINESTRING ((-77.154078 39.154002,-77.160367 39.159051))",1136
2452,,3,22412,22411,16193,39078,18004738,0.48,1.51,,"MULTILINESTRING ((-77.160367 39.159051,-77.163809 39.154623))",1136
2452,,4,22411,22165,16191,39079,18004739,0.46,1.97,,"MULTILINESTRING ((-77.163809 39.154623,-77.167537 39.148783))",1136
2452,,5,22165,22410,15386,39081,18004741,0.12,2.09,,"MULTILINESTRING ((-77.167537 39.148783,-77.169159 39.147524))",1136
2452,,6,22410,23310,16187,39081,18004741,0.12,2.21,,"MULTILINESTRING ((-77.169159 39.147524,-77.170549 39.146182))",1136
2452,,7,23310,22409,18590,39084,18004744,0.35,2.56,,"MULTILINESTRING ((-77.170549 39.146182,-77.175538 39.143162))",1136
2452,,8,22409,22418,16182,39085,18004745,0.35,2.91,,"MULTILINESTRING ((-77.175538 39.143162,-77.179749 39.139362))",1136
2452,,9,22418,23300,16218,39086,18004746,0.21,3.12,,"MULTILINESTRING ((-77.179749 39.139362,-77.183438 39.140152))",1136
2452,,10,23300,22416,18555,39088,18004748,0.57,3.69,,"MULTILINESTRING ((-77.183438 39.140152,-77.193379 39.142162))",1136
2452,,11,22416,22489,16207,39089,18004749,0.4,4.09,,"MULTILINESTRING ((-77.193379 39.142162,-77.198926 39.141283))",1136
2453,,1,23304,22416,18570,39092,18004752,0.21,0.21,,"MULTILINESTRING ((-77.192517 39.145192,-77.193379 39.142162))",1136
2453,,2,22416,23300,16208,39092,18004752,0.57,0.78,,"MULTILINESTRING ((-77.193379 39.142162,-77.183438 39.140152))",1136
2453,,3,23300,22418,18556,39092,18004752,0.21,0.99,,"MULTILINESTRING ((-77.183438 39.140152,-77.179749 39.139362))",1136
2453,,4,22418,22409,16217,39092,18004752,0.35,1.34,,"MULTILINESTRING ((-77.179749 39.139362,-77.175538 39.143162))",1136
2453,,5,22409,23310,16183,39092,18004752,0.35,1.69,,"MULTILINESTRING ((-77.175538 39.143162,-77.170549 39.146182))",1136
2453,,6,23310,22410,18591,39092,18004752,0.12,1.81,,"MULTILINESTRING ((-77.170549 39.146182,-77.169159 39.147524))",1136
2453,,7,22410,23298,16186,39093,18004753,0.35,2.16,,"MULTILINESTRING ((-77.169159 39.147524,-77.174269 39.150742))",1136
2453,,8,23298,22432,18551,-1,,1.11,3.27,,"MULTILINESTRING ((-77.174269 39.150742,-77.191987 39.157952))",1136
2453,,9,22432,22428,16263,39094,18004754,0.58,3.85,,"MULTILINESTRING ((-77.191987 39.157952,-77.202298 39.160252))",1136
2454,,1,22161,22430,15374,39095,18004755,0.51,0.51,,"MULTILINESTRING ((-77.198499 39.152411,-77.204528 39.158063))",1137
2454,,2,22430,22428,16258,39097,18004757,0.2,0.71,,"MULTILINESTRING ((-77.204528 39.158063,-77.202298 39.160252))",1137
2454,,3,22428,23260,16253,39098,18004758,0.08,0.79,,"MULTILINESTRING ((-77.202298 39.160252,-77.202139 39.161452))",1137
2454,,4,23260,22442,18428,39101,18004761,0.61,1.4,,"MULTILINESTRING ((-77.202139 39.161452,-77.204487 39.169682))",1137
2454,,5,22442,23261,16303,39102,18004762,0.09,1.49,,"MULTILINESTRING ((-77.204487 39.169682,-77.204057 39.170921))",1137
2454,,6,23261,22437,18430,39103,18004763,0.11,1.6,,"MULTILINESTRING ((-77.204057 39.170921,-77.203769 39.172552))",1137
2454,,7,22437,23263,16287,39104,18004764,0.34,1.94,,"MULTILINESTRING ((-77.203769 39.172552,-77.20294 39.177433))",1137
2454,,8,23263,23268,18437,39108,18004768,0.55,2.49,,"MULTILINESTRING ((-77.20294 39.177433,-77.198959 39.184603))",1137
2454,,9,23268,22434,18453,39109,18004769,0.16,2.65,,"MULTILINESTRING ((-77.198959 39.184603,-77.198436 39.186833))",1137
2454,,10,22434,23267,16273,39111,18004771,0.33,2.98,,"MULTILINESTRING ((-77.198436 39.186833,-77.193968 39.190003))",1137
2454,,11,23267,22438,18451,39112,18004772,0.12,3.1,,"MULTILINESTRING ((-77.193968 39.190003,-77.192008 39.190762))",1137
2455,,1,22436,22435,16280,39123,18004783,0.42,0.42,,"MULTILINESTRING ((-77.186768 39.187753,-77.182258 39.182941))",1137
2455,,2,22435,22163,16277,39128,18004788,0.98,1.4,,"MULTILINESTRING ((-77.182258 39.182941,-77.176736 39.170024))",1137
2455,,3,22163,23297,15380,39132,18004792,0.81,2.21,,"MULTILINESTRING ((-77.176736 39.170024,-77.165756 39.162473))",1137
2456,,1,22412,23295,16195,39136,18004796,0.49,0.49,,"MULTILINESTRING ((-77.160367 39.159051,-77.154078 39.154002))",1137
2456,,2,23295,22406,18539,39139,18004799,0.54,1.03,,"MULTILINESTRING ((-77.154078 39.154002,-77.146877 39.148622))",1137
2456,,3,22406,23296,16173,39139,18004799,0.3,1.33,,"MULTILINESTRING ((-77.146877 39.148622,-77.14998 39.145103))",1137
2456,,4,23296,22687,18544,39139,18004799,0.3,1.63,,"MULTILINESTRING ((-77.14998 39.145103,-77.151727 39.141032))",1137
2456,,5,22687,22682,17116,39141,18004801,0.22,1.85,,"MULTILINESTRING ((-77.151727 39.141032,-77.153427 39.138172))",1137
2456,,6,22682,23015,17103,39141,18004801,0.22,2.07,,"MULTILINESTRING ((-77.153427 39.138172,-77.155988 39.135692))",1137
2457,,1,23089,23016,17881,39144,18004804,0.42,0.42,,"MULTILINESTRING ((-77.163966 39.129602,-77.158187 39.133621))",1138
2457,,2,23016,23015,17761,39144,18004804,0.19,0.61,,"MULTILINESTRING ((-77.158187 39.133621,-77.155988 39.135692))",1138
2457,,3,23015,22682,17756,39145,18004805,0.22,0.83,,"MULTILINESTRING ((-77.155988 39.135692,-77.153427 39.138172))",1138
2457,,4,22682,22687,17102,39145,18004805,0.22,1.05,,"MULTILINESTRING ((-77.153427 39.138172,-77.151727 39.141032))",1138
2457,,5,22687,23296,17117,39146,18004806,0.3,1.35,,"MULTILINESTRING ((-77.151727 39.141032,-77.14998 39.145103))",1138
2457,,6,23296,22406,18543,39146,18004806,0.3,1.65,,"MULTILINESTRING ((-77.14998 39.145103,-77.146877 39.148622))",1138
2457,,7,22406,23295,16172,39147,18004807,0.54,2.19,,"MULTILINESTRING ((-77.146877 39.148622,-77.154078 39.154002))",1138
2457,,8,23295,22412,18540,39152,18004812,0.49,2.68,,"MULTILINESTRING ((-77.154078 39.154002,-77.160367 39.159051))",1138
2457,,9,22412,23297,16196,39154,18004814,0.38,3.06,,"MULTILINESTRING ((-77.160367 39.159051,-77.165756 39.162473))",1138
2457,,10,23297,22163,18547,39158,18004818,0.81,3.87,,"MULTILINESTRING ((-77.165756 39.162473,-77.176736 39.170024))",1138
2458,,1,22435,22436,16278,39171,18004831,0.42,0.42,,"MULTILINESTRING ((-77.182258 39.182941,-77.186768 39.187753))",1138
2458,,2,22436,22438,16281,39174,18004834,0.36,0.78,,"MULTILINESTRING ((-77.186768 39.187753,-77.192008 39.190762))",1138
2458,,3,22438,23267,16289,39175,18004835,0.12,0.9,,"MULTILINESTRING ((-77.192008 39.190762,-77.193968 39.190003))",1138
2458,,4,23267,22434,18450,39177,18004837,0.33,1.23,,"MULTILINESTRING ((-77.193968 39.190003,-77.198436 39.186833))",1138
2458,,5,22434,23268,16274,39178,18004838,0.16,1.39,,"MULTILINESTRING ((-77.198436 39.186833,-77.198959 39.184603))",1138
2459,,1,23263,22437,18436,39184,18004844,0.34,0.34,,"MULTILINESTRING ((-77.20294 39.177433,-77.203769 39.172552))",1138
2459,,2,22437,23261,16285,39184,18004844,0.11,0.45,,"MULTILINESTRING ((-77.203769 39.172552,-77.204057 39.170921))",1138
2459,,3,23261,22442,18431,39185,18004845,0.09,0.54,,"MULTILINESTRING ((-77.204057 39.170921,-77.204487 39.169682))",1138
2459,,4,22442,23260,16302,39188,18004848,0.61,1.15,,"MULTILINESTRING ((-77.204487 39.169682,-77.202139 39.161452))",1138
2459,,5,23260,22428,18427,39188,18004848,0.08,1.23,,"MULTILINESTRING ((-77.202139 39.161452,-77.202298 39.160252))",1138
2459,,6,22428,22430,16251,39189,18004849,0.2,1.43,,"MULTILINESTRING ((-77.202298 39.160252,-77.204528 39.158063))",1138
2460,,1,22827,22437,17442,39192,18004852,0.38,0.38,,"MULTILINESTRING ((-77.208249 39.174082,-77.203769 39.172552))",1139
2460,,2,22437,23261,16285,39192,18004852,0.11,0.49,,"MULTILINESTRING ((-77.203769 39.172552,-77.204057 39.170921))",1139
2460,,3,23261,22442,18431,39193,18004853,0.09,0.58,,"MULTILINESTRING ((-77.204057 39.170921,-77.204487 39.169682))",1139
2460,,4,22442,23260,16302,39199,18004859,0.61,1.19,,"MULTILINESTRING ((-77.204487 39.169682,-77.202139 39.161452))",1139
2460,,5,23260,22428,18427,39199,18004859,0.08,1.27,,"MULTILINESTRING ((-77.202139 39.161452,-77.202298 39.160252))",1139
2460,,6,22428,22430,16251,39200,18004860,0.2,1.47,,"MULTILINESTRING ((-77.202298 39.160252,-77.204528 39.158063))",1139
2460,,7,22430,22161,16257,39202,18004862,0.51,1.98,,"MULTILINESTRING ((-77.204528 39.158063,-77.198499 39.152411))",1139
2460,,8,22161,22427,15373,39202,18004862,0.54,2.52,,"MULTILINESTRING ((-77.198499 39.152411,-77.206897 39.148342))",1139
2460,,9,22427,23257,16249,39207,18004867,0.17,2.69,,"MULTILINESTRING ((-77.206897 39.148342,-77.204777 39.146553))",1139
2460,,10,23257,23305,18418,39208,18004868,0.17,2.86,,"MULTILINESTRING ((-77.204777 39.146553,-77.20266 39.144813))",1139
2460,,11,23305,22489,18573,39209,18004869,0.32,3.18,,"MULTILINESTRING ((-77.20266 39.144813,-77.198926 39.141283))",1139
2461,,1,23491,22160,19179,39211,18004871,0.12,0.12,,"MULTILINESTRING ((-77.205788 39.136581,-77.205977 39.134821))",1139
2461,,2,22160,22420,15369,39219,18004879,1.32,1.44,,"MULTILINESTRING ((-77.205977 39.134821,-77.1889 39.132211))",1139
2461,,3,22420,22421,16223,39221,18004881,0.33,1.77,,"MULTILINESTRING ((-77.1889 39.132211,-77.185417 39.128211))",1139
2461,,4,22421,22805,16228,39223,18004883,0.41,2.18,,"MULTILINESTRING ((-77.185417 39.128211,-77.179988 39.124032))",1139
2461,,5,22805,22784,17373,39224,18004884,0.16,2.34,,"MULTILINESTRING ((-77.179988 39.124032,-77.177778 39.122553))",1139
2461,,6,22784,22399,17305,39224,18004884,0.01,2.35,,"MULTILINESTRING ((-77.177778 39.122553,-77.177619 39.122433))",1139
2461,,7,22399,22397,16145,39225,18004885,0.38,2.73,,"MULTILINESTRING ((-77.177619 39.122433,-77.171947 39.119072))",1139
2461,,8,22397,23319,16139,39225,18004885,0.21,2.94,,"MULTILINESTRING ((-77.171947 39.119072,-77.168939 39.117122))",1139
2461,,9,23319,22396,18620,39225,18004885,0.18,3.12,,"MULTILINESTRING ((-77.168939 39.117122,-77.166278 39.115552))",1139
2462,,1,5001,22861,7981,39232,18004892,0.43,0.43,,"MULTILINESTRING ((-77.166071 39.119015,-77.158529 39.121002))",1139
2462,,2,22861,23312,17545,39235,18004895,0.47,0.9,,"MULTILINESTRING ((-77.158529 39.121002,-77.156978 39.114711))",1139
2462,,3,23312,22859,18596,39238,18004898,0.42,1.32,,"MULTILINESTRING ((-77.156978 39.114711,-77.153337 39.109631))",1139
2462,,4,22859,22367,17536,39238,18004898,0.24,1.56,,"MULTILINESTRING ((-77.153337 39.109631,-77.152238 39.106513))",1139
2462,,5,22367,23325,16032,39244,18004904,0.9,2.46,,"MULTILINESTRING ((-77.152238 39.106513,-77.139669 39.099992))",1139
2462,,6,23325,22361,18642,39245,18004905,0.23,2.69,,"MULTILINESTRING ((-77.139669 39.099992,-77.136508 39.097763))",1139
2463,,1,22361,23326,16012,39251,18004911,0.38,0.38,,"MULTILINESTRING ((-77.136508 39.097763,-77.141239 39.093963))",1139
2463,,2,23326,23482,18646,39255,18004915,0.64,1.02,,"MULTILINESTRING ((-77.141239 39.093963,-77.150659 39.094481))",1139
2463,,3,23482,22356,19150,39256,18004916,0.31,1.33,,"MULTILINESTRING ((-77.150659 39.094481,-77.15337 39.091933))",1139
2464,,1,22370,22356,16043,39264,18004924,0.68,0.68,,"MULTILINESTRING ((-77.146996 39.083534,-77.15337 39.091933))",1140
2464,,2,22356,23482,15995,39269,18004929,0.31,0.99,,"MULTILINESTRING ((-77.15337 39.091933,-77.150659 39.094481))",1140
2464,,3,23482,23326,19151,39273,18004933,0.64,1.63,,"MULTILINESTRING ((-77.150659 39.094481,-77.141239 39.093963))",1140
2464,,4,23326,22361,18645,39278,18004938,0.38,2.01,,"MULTILINESTRING ((-77.141239 39.093963,-77.136508 39.097763))",1140
2464,,5,22361,23325,16011,39279,18004939,0.23,2.24,,"MULTILINESTRING ((-77.136508 39.097763,-77.139669 39.099992))",1140
2465,,1,531,22367,1442,39282,18004942,0.67,0.67,,"MULTILINESTRING ((-77.139974 39.104618,-77.152238 39.106513))",1140
2465,,2,22367,22859,16031,39285,18004945,0.24,0.91,,"MULTILINESTRING ((-77.152238 39.106513,-77.153337 39.109631))",1140
2465,,3,22859,23312,17537,39288,18004948,0.42,1.33,,"MULTILINESTRING ((-77.153337 39.109631,-77.156978 39.114711))",1140
2465,,4,23312,23313,18598,39288,18004948,0.35,1.68,,"MULTILINESTRING ((-77.156978 39.114711,-77.161907 39.112272))",1140
2465,,5,23313,22396,18599,39295,18004955,0.33,2.01,,"MULTILINESTRING ((-77.161907 39.112272,-77.166278 39.115552))",1140
2465,,6,22396,23319,16136,39295,18004955,0.18,2.19,,"MULTILINESTRING ((-77.166278 39.115552,-77.168939 39.117122))",1140
2465,,7,23319,22397,18621,39296,18004956,0.21,2.4,,"MULTILINESTRING ((-77.168939 39.117122,-77.171947 39.119072))",1140
2465,,8,22397,22399,16138,39297,18004957,0.38,2.78,,"MULTILINESTRING ((-77.171947 39.119072,-77.177619 39.122433))",1140
2465,,9,22399,22784,16147,39297,18004957,0.01,2.79,,"MULTILINESTRING ((-77.177619 39.122433,-77.177778 39.122553))",1140
2465,,10,22784,22805,17306,39297,18004957,0.16,2.95,,"MULTILINESTRING ((-77.177778 39.122553,-77.179988 39.124032))",1140
2465,,11,22805,22421,17372,39299,18004959,0.41,3.36,,"MULTILINESTRING ((-77.179988 39.124032,-77.185417 39.128211))",1140
2466,,1,23307,22420,18581,39302,18004962,0.22,0.22,,"MULTILINESTRING ((-77.185633 39.134169,-77.1889 39.132211))",1140
2466,,2,22420,22417,16222,39313,18004973,0.48,0.7,,"MULTILINESTRING ((-77.1889 39.132211,-77.194097 39.137892))",1140
2466,,3,22417,23716,16215,39313,18004973,0.18,0.88,,"MULTILINESTRING ((-77.194097 39.137892,-77.196408 39.139733))",1140
2466,,4,23716,22489,19424,39313,18004973,0.17,1.05,,"MULTILINESTRING ((-77.196408 39.139733,-77.198926 39.141283))",1140
2466,,5,22489,23305,16449,39313,18004973,0.32,1.37,,"MULTILINESTRING ((-77.198926 39.141283,-77.20266 39.144813))",1140
2466,,6,23305,23257,18574,39316,18004976,0.17,1.54,,"MULTILINESTRING ((-77.20266 39.144813,-77.204777 39.146553))",1140
2466,,7,23257,22427,18417,39317,18004977,0.17,1.71,,"MULTILINESTRING ((-77.204777 39.146553,-77.206897 39.148342))",1140
2467,,1,22161,22430,15374,39322,18004982,0.51,0.51,,"MULTILINESTRING ((-77.198499 39.152411,-77.204528 39.158063))",1140
2467,,2,22430,22428,16258,39327,18004987,0.2,0.71,,"MULTILINESTRING ((-77.204528 39.158063,-77.202298 39.160252))",1140
2467,,3,22428,23260,16253,39326,18004986,0.08,0.79,,"MULTILINESTRING ((-77.202298 39.160252,-77.202139 39.161452))",1140
2467,,4,23260,22442,18428,39330,18004990,0.61,1.4,,"MULTILINESTRING ((-77.202139 39.161452,-77.204487 39.169682))",1140
2467,,5,22442,22445,16301,39332,18004992,0.24,1.64,,"MULTILINESTRING ((-77.204487 39.169682,-77.208909 39.170542))",1140
2468,,1,22370,22356,16043,39336,18004996,0.68,0.68,,"MULTILINESTRING ((-77.146996 39.083534,-77.15337 39.091933))",1141
2468,,2,22356,23482,15995,39341,18005001,0.31,0.99,,"MULTILINESTRING ((-77.15337 39.091933,-77.150659 39.094481))",1141
2468,,3,23482,23326,19151,39345,18005005,0.64,1.63,,"MULTILINESTRING ((-77.150659 39.094481,-77.141239 39.093963))",1141
2468,,4,23326,22361,18645,39350,18005010,0.38,2.01,,"MULTILINESTRING ((-77.141239 39.093963,-77.136508 39.097763))",1141
2468,,5,22361,23325,16011,39351,18005011,0.23,2.24,,"MULTILINESTRING ((-77.136508 39.097763,-77.139669 39.099992))",1141
2469,,1,531,22367,1442,39354,18005014,0.67,0.67,,"MULTILINESTRING ((-77.139974 39.104618,-77.152238 39.106513))",1141
2469,,2,22367,22859,16031,39357,18005017,0.24,0.91,,"MULTILINESTRING ((-77.152238 39.106513,-77.153337 39.109631))",1141
2469,,3,22859,23312,17537,39360,18005020,0.42,1.33,,"MULTILINESTRING ((-77.153337 39.109631,-77.156978 39.114711))",1141
2469,,4,23312,23313,18598,39360,18005020,0.35,1.68,,"MULTILINESTRING ((-77.156978 39.114711,-77.161907 39.112272))",1141
2469,,5,23313,22396,18599,39367,18005027,0.33,2.01,,"MULTILINESTRING ((-77.161907 39.112272,-77.166278 39.115552))",1141
2469,,6,22396,23319,16136,39367,18005027,0.18,2.19,,"MULTILINESTRING ((-77.166278 39.115552,-77.168939 39.117122))",1141
2469,,7,23319,22397,18621,39368,18005028,0.21,2.4,,"MULTILINESTRING ((-77.168939 39.117122,-77.171947 39.119072))",1141
2469,,8,22397,22399,16138,39369,18005029,0.38,2.78,,"MULTILINESTRING ((-77.171947 39.119072,-77.177619 39.122433))",1141
2469,,9,22399,22784,16147,39369,18005029,0.01,2.79,,"MULTILINESTRING ((-77.177619 39.122433,-77.177778 39.122553))",1141
2469,,10,22784,22805,17306,39369,18005029,0.16,2.95,,"MULTILINESTRING ((-77.177778 39.122553,-77.179988 39.124032))",1141
2469,,11,22805,22421,17372,39371,18005031,0.41,3.36,,"MULTILINESTRING ((-77.179988 39.124032,-77.185417 39.128211))",1141
2470,,1,23307,22420,18581,39374,18005034,0.22,0.22,,"MULTILINESTRING ((-77.185633 39.134169,-77.1889 39.132211))",1141
2470,,2,22420,22417,16222,39385,18005045,0.48,0.7,,"MULTILINESTRING ((-77.1889 39.132211,-77.194097 39.137892))",1141
2470,,3,22417,23716,16215,39385,18005045,0.18,0.88,,"MULTILINESTRING ((-77.194097 39.137892,-77.196408 39.139733))",1141
